Hour,net_consensus_kw,net_seed_std_kw,wind_kw
2424,19.90813189386084,0.0,2.8448573005017175
2425,15.364399670870126,0.0,2.102952615243304
2426,13.38167589754776,0.0,0.9283655430631282
2427,11.515882218931552,0.0,0.2557540424056101
2428,4.87114861200112,0.0,0.0
2429,9.24275662277967,0.0,0.0
2430,11.02393092121523,0.0,0.0
2431,9.24125894278664,0.0,0.0
2432,3.7308737859368417,0.0,0.0
2433,0.7921057131046757,0.0,0.0
2434,0.8161018439260637,0.0,0.27239794719771704
2435,-0.4891778017415121,0.0,0.0
2436,-2.340991800383444,0.0,0.0
2437,-1.540317589764086,0.0,0.01830594341023037
2438,0.021631826164357243,0.0,0.1145023994575948
2439,0.9163979672107658,0.0,0.05965147943270764
2440,2.0296248741535385,0.0,0.0
2441,7.869334072335359,0.0,0.0
2442,2.605709281996731,0.0,0.010082602355645487
2443,15.15885862695248,0.0,0.47783304674261057
2444,22.229522817876255,0.0,1.8202368124385546
2445,32.499870070576826,0.0,4.390699613811226
2446,55.84101595493748,0.0,5.5558392242371095
2447,33.18645832226879,0.0,5.259833030546653
2448,15.4127522418285,0.0,3.7358806871316657
2449,8.895662994985008,0.0,2.268140741154725
2450,11.200384990331985,0.0,0.48908974257723165
2451,13.236952508932383,0.0,0.0
2452,10.823523988658767,0.0,0.0
2453,2.9639996424669257,0.0,0.22389602444304485
2454,11.693069419125553,0.0,0.23168398987037747
2455,7.74896791941975,0.0,0.17957860186224422
2456,3.2911042429214166,0.0,0.1938977843355337
2457,0.7864211351485374,0.0,0.0
2458,1.5659853217812547,0.0,0.0
2459,0.7415424128886791,0.0,0.0
2460,0.7565525919067665,0.0,0.17258593617555987
2461,0.7644721469034688,0.0,0.40290255617787474
2462,0.6145714832676568,0.0,0.7885977313345242
2463,-1.8716035698541766,0.0,1.3491226579946691
2464,0.47709791844872057,0.0,1.8448851323676283
2465,5.15230377284083,0.0,2.5008553501003172
2466,4.8962339641855355,0.0,3.0787253853898355
2467,7.220660505946071,0.0,4.609569452601347
2468,10.58875205660892,0.0,7.748293145693835
2469,20.600761453788675,0.0,10.0
2470,23.663535295334334,0.0,9.846919759506429
2471,34.68348902601878,0.0,9.064272422039927
2472,9.508495870386218,0.0,8.258436270761798
2473,11.620413275590845,0.0,6.288324559984807
2474,8.333471082015002,0.0,3.7358806871316657
2475,9.501412129236332,0.0,1.4321927355204234
2476,12.351488948523134,0.0,1.0464869272353727
2477,9.198297606891119,0.0,0.9121727451019348
2478,7.996042987888705,0.0,0.7026948718754134
2479,9.853184319736087,0.0,0.6223923209196801
2480,8.018188012601989,0.0,1.0997147657565889
2481,2.237060705566312,0.0,1.4748779000620837
2482,-1.5978951019950398,0.0,0.880289673740946
2483,2.9900791224198007,0.0,0.7449344646393005
2484,2.762672121529776,0.0,1.6304334312576065
2485,0.8570270337594699,0.0,2.1299370189160634
2486,3.914923411505608,0.0,2.5309658935228523
2487,2.692424602500776,0.0,5.707830181210443
2488,9.92996484042003,0.0,10.0
2489,2.4710127472305,0.0,10.0
2490,6.701946550731298,0.0,10.0
2491,9.656014533746117,0.0,10.0
2492,26.560354823073446,0.0,10.0
2493,28.739311418612346,0.0,10.0
2494,29.85898129518418,0.0,10.0
2495,26.058812228353467,0.0,10.0
2496,14.950329693554306,0.0,10.0
2497,11.405775144679836,0.0,10.0
2498,14.448850157812,0.0,4.390699613811226
2499,15.370441772334187,0.0,0.014151886028628645
2500,14.723763546139974,0.0,0.0
2501,9.977680140064013,0.0,0.0
2502,14.340737760299923,0.0,0.0
2503,20.855589293951017,0.0,0.0
2504,23.690515298511855,0.0,0.0
2505,7.04236741369565,0.0,0.0
2506,6.600557120288132,0.0,0.03128549736433634
2507,51.127573520898565,0.0,0.5004871452890444
2508,24.712220940013502,0.0,0.9948322090802736
2509,16.428676701965017,0.0,1.308723761718432
2510,5.758894972747285,0.0,1.5625834389333293
2511,10.000900379486033,0.0,1.3696048308208082
2512,7.011075958750255,0.0,2.81240892542398
2513,7.389566879804116,0.0,4.137102123324014
2514,7.874905029415348,0.0,5.707830181210443
2515,7.928302289727834,0.0,5.914673369142305
2516,79.70726168243155,0.0,5.656868801290782
2517,44.33719628726303,0.0,6.342930335419309
2518,47.84545104706836,0.0,6.0729777825183255
2519,30.96232064242358,0.0,4.927720956927231
2520,16.81727312321334,0.0,2.6537153104166396
2521,14.346049073320211,0.0,1.8202368124385546
2522,14.848431293983007,0.0,0.05965147943270764
2523,13.980350390434534,0.0,0.0
2524,10.333802790483507,0.0,0.0
2525,7.731425230832103,0.0,0.0
2526,15.37417053211737,0.0,0.0
2527,8.945371105848283,0.0,0.0
2528,3.3116334530134512,0.0,0.0
2529,-0.8967322033373382,0.0,0.0
2530,-1.2416097445843537,0.0,0.02687187512232525
2531,-1.0875847246104824,0.0,0.0
2532,0.027114763490899918,0.0,0.0
2533,-0.0493614877007883,0.0,0.10274215944652283
2534,1.1818861371587601,0.0,0.4131987746334053
2535,2.2684815576554294,0.0,0.15226515384623995
2536,2.3345271441214916,0.0,0.0
2537,2.0585757441643544,0.0,0.0
2538,13.806334980120159,0.0,0.01830594341023037
2539,15.845492345357933,0.0,0.18668225993031592
2540,28.429866934355058,0.0,0.10857159001803947
2541,31.09473401035994,0.0,0.010082602355645487
2542,46.383540702707045,0.0,1.3902766520466419
2543,39.6671151826651,0.0,1.7237060683133905
2544,20.779521216271092,0.0,2.6849838452197905
2545,14.954721332238437,0.0,3.658789632271502
2546,15.031896366364006,0.0,1.9712642331876435
2547,11.572665846906155,0.0,0.7306975796666463
2548,9.983526842730257,0.0,0.27239794719771704
2549,10.23414499257242,0.0,0.0
2550,10.699115971414205,0.0,0.0
2551,10.09169959601977,0.0,0.0
2552,6.168713786907409,0.0,0.07508510115795655
2553,0.322274544461387,0.0,0.26401569185429563
2554,-1.090500267195451,0.0,0.5596153504575456
2555,-2.2968930770245946,0.0,0.5475013040233906
2556,-0.7603691885011262,0.0,0.2809016823916331
2557,-0.07481088247491421,0.0,0.2012260490336564
2558,0.16405074000233721,0.0,0.4131987746334053
2559,1.4842438051923752,0.0,0.17957860186224422
2560,2.6517413828464695,0.0,0.0
2561,5.275874260070738,0.0,0.0
2562,2.211602306114353,0.0,0.0
2563,19.502429805212202,0.0,0.12053546172094765
2564,21.999768992440405,0.0,0.37281269637496645
2565,36.22905123583447,0.0,1.4748779000620837
2566,28.6739567000878,0.0,3.8931950542920837
2567,68.88715063178664,0.0,7.873829316184339
2568,-3.3995695110065234,0.0,8.064626530722512
2569,22.484349936859402,0.0,3.217728631488648
2570,16.41236988559594,0.0,0.4236295822758149
2571,8.37840584955922,0.0,0.3927400529534638
2572,13.511669356604077,0.0,0.0
2573,10.373523805877026,0.0,0.0
2574,10.491648356315071,0.0,0.0
2575,6.042577803302149,0.0,0.0
2576,8.203713350100907,0.0,0.040378424399080515
2577,1.4645011550922258,0.0,0.10857159001803947
2578,0.43908985010540824,0.0,0.2895277713918026
2579,-0.5154447965143909,0.0,0.2895277713918026
2580,-1.551149914688792,0.0,0.12053546172094765
2581,-0.2593701778655445,0.0,0.04983142120651372
2582,-0.29524406395537045,0.0,0.040378424399080515
2583,1.0226297680023977,0.0,0.0
2584,3.5963532433149403,0.0,0.0
2585,4.176569194028225,0.0,0.15226515384623995
2586,6.623302185857241,0.0,0.5596153504575456
2587,20.172896323987644,0.0,1.26907297157186
2588,25.213995559829993,0.0,2.268140741154725
2589,43.46412622947069,0.0,3.2530977667128127
2590,45.8131301711919,0.0,3.9734323498844812
2591,39.35397964484248,0.0,3.853472745432569
2592,10.692441506825702,0.0,2.441320318526022
2593,20.812620121251314,0.0,0.864597652429633
2594,16.445508659597177,0.0,0.18668225993031592
2595,12.88851392717925,0.0,0.040378424399080515
2596,5.754967421382167,0.0,0.0
2597,9.970086889491753,0.0,0.02687187512232525
2598,13.401969765902258,0.0,0.010082602355645487
2599,12.086820719164653,0.0,0.0
2600,9.936337229269471,0.0,0.0
2601,10.92302639079234,0.0,0.0
2602,4.578603008152691,0.0,0.12667165076385717
2603,-0.48787138093834925,0.0,0.0
2604,-2.4783245835113856,0.0,0.0
2605,-1.6799542615018204,0.0,0.0
2606,-0.32678387486349836,0.0,0.0
2607,1.3327047084553225,0.0,0.0
2608,0.3497258822477054,0.0,0.045059477103331455
2609,7.717112114173428,0.0,0.2012260490336564
2610,2.9366893942196928,0.0,0.20866792798044326
2611,11.088785241321926,0.0,1.4321927355204234
2612,23.216765237242985,0.0,4.52119125911429
2613,37.56462836796239,0.0,4.654176300197655
2614,58.235033254585716,0.0,1.5625834389333293
2615,32.55944161095722,0.0,1.869741453767334
2616,15.719106816861167,0.0,2.4118940824627457
2617,8.790401890396819,0.0,2.4709737830866256
2618,11.179390833114294,0.0,1.1731730778453662
2619,13.106620506505058,0.0,0.7306975796666463
2620,10.494429145154186,0.0,0.27239794719771704
2621,2.664339153348176,0.0,0.05965147943270764
2622,11.702976358038429,0.0,0.0
2623,7.522512860448563,0.0,0.0
2624,3.325471430636054,0.0,0.0
2625,1.4514739858718815,0.0,0.0
2626,-0.576554269057919,0.0,0.0
2627,-0.6687680930376959,0.0,0.0
2628,-1.3637198602557272,0.0,0.0
2629,-0.8910838289369998,0.0,0.0
2630,0.9267505225681805,0.0,0.0021948603124989055
2631,0.6174714459211007,0.0,0.216224295131653
2632,0.6672432233310623,0.0,0.45573827988190685
2633,7.931755465041947,0.0,0.5004871452890444
2634,5.2056245386331055,0.0,0.5237075671672803
2635,6.959982560755307,0.0,2.21219941566125
2636,9.476545670847276,0.0,3.1131069506063818
2637,20.19492718100568,0.0,2.622680121801129
2638,21.467897343936958,0.0,1.2109841911193406
2639,34.50746276804513,0.0,2.353719800005143
2640,9.030662571467058,0.0,3.147734097391191
2641,11.850195759794138,0.0,3.6972053772713798
2642,8.200203777150266,0.0,2.441320318526022
2643,9.51974737887488,0.0,1.0290950619728945
2644,12.274817906289554,0.0,0.3630460951093618
2645,10.390412273325968,0.0,0.0
2646,8.2515112100069,0.0,0.0
2647,8.406551880338426,0.0,0.0
2648,0.7824975452757816,0.0,0.0
2649,-0.5177562018983277,0.0,0.0
2650,0.2716329822045951,0.0,0.0
2651,-1.1006900084615592,0.0,0.0
2652,0.0701809293721638,0.0,0.07508510115795655
2653,-0.10156963601318292,0.0,0.06984559072373389
2654,-1.0450497192828772,0.0,0.12053546172094765
2655,1.1404139505782753,0.0,0.06984559072373389
2656,1.697182283640054,0.0,0.05965147943270764
2657,5.011067912149177,0.0,0.23168398987037747
2658,1.7456111055025643,0.0,0.3345241119380172
2659,8.799414901665283,0.0,0.5968366892535188
2660,6.857830100111048,0.0,1.5403629681026307
2661,16.062821079563733,0.0,3.6972053772713798
2662,23.91915137929402,0.0,1.9971736712768873
2663,26.10795726136125,0.0,2.324970005699298
2664,14.691607235340145,0.0,2.4118940824627457
2665,11.19203528764179,0.0,2.74822444921205
2666,13.48683345510379,0.0,2.1845595451692756
2667,15.43851718578114,0.0,0.5355323342452217
2668,14.809082246424248,0.0,0.10274215944652283
2669,11.241522811446945,0.0,0.045059477103331455
2670,9.5467810611885,0.0,0.08585340138261562
2671,8.73721774012525,0.0,0.03578738913800174
2672,3.1518620011849383,0.0,0.0
2673,-2.2992781942702583,0.0,0.0
2674,-1.9898747709531797,0.0,0.0
2675,-0.7803578060030476,0.0,0.0
2676,2.3895095853383825,0.0,0.0
2677,-0.2818860904247966,0.0,0.0
2678,1.0059420686085967,0.0,0.0
2679,0.8197766795487234,0.0,0.0
2680,1.550048465264406,0.0,0.0
2681,5.225866269847519,0.0,0.17957860186224422
2682,7.348080441663842,0.0,0.8034726040112149
2683,8.855071353241836,0.0,2.0232963545713174
2684,30.48775225731608,0.0,3.2530977667128127
2685,41.570387459788634,0.0,3.8931950542920837
2686,37.49861905870795,0.0,2.4709737830866256
2687,33.212049233211985,0.0,2.6537153104166396
2688,14.918658042356498,0.0,3.6206325781762767
2689,14.897975962418359,0.0,3.0787253853898355
2690,14.81329362380664,0.0,1.8202368124385546
2691,13.375978391461572,0.0,0.6353951803606919
2692,10.7657560691201,0.0,0.2895277713918026
2693,7.465106154139113,0.0,0.15893008612331663
2694,11.28766664541455,0.0,0.0
2695,10.64871225510224,0.0,0.0
2696,3.3987088902332747,0.0,0.0
2697,5.356471865101627,0.0,0.0
2698,-2.0294913832346344,0.0,0.0
2699,0.1542277516062725,0.0,0.0
2700,1.0496798522305575,0.0,0.02687187512232525
2701,0.5427984874211784,0.0,0.022545648456209544
2702,0.16615741453172483,0.0,0.022545648456209544
2703,1.863193449934105,0.0,0.12667165076385717
2704,2.043433736352716,0.0,0.38271039100441406
2705,1.2821525750163674,0.0,1.064053583649642
2706,10.81028317906702,0.0,1.8202368124385546
2707,14.860416171673847,0.0,1.894806650593428
2708,18.168007818659373,0.0,2.1845595451692756
2709,26.52850709370432,0.0,2.780198266312676
2710,42.66704998785916,0.0,1.8202368124385546
2711,39.71227538277368,0.0,4.1786903277288925
2712,22.17424799177239,0.0,4.390699613811226
2713,13.744900954189308,0.0,3.658789632271502
2714,15.101137255506032,0.0,2.5613062873099954
2715,11.772151172783188,0.0,1.2301632959088806
2716,9.623631854805847,0.0,0.7738836665174809
2717,10.33451180470255,0.0,0.35340971325184134
2718,11.737704759306034,0.0,0.4131987746334053
2719,14.491577497471603,0.0,0.5968366892535188
2720,17.50293207204307,0.0,0.584282169116851
2721,22.88610306397669,0.0,0.3927400529534638
2722,-1.5431595652079195,0.0,0.1392569050113817
2723,0.9133564874443868,0.0,0.37281269637496645
2724,0.36852447817885103,0.0,0.3071505066339381
2725,0.653057154114456,0.0,0.1392569050113817
2726,-0.21634213431272395,0.0,0.18668225993031592
2727,1.7971616281647957,0.0,0.2557540424056101
2728,2.5763038201306183,0.0,0.5355323342452217
2729,5.330218880457634,0.0,0.8961477466464601
2730,6.823692127335701,0.0,1.3696048308208082
2731,19.160664943144447,0.0,1.9971736712768873
2732,30.019657286821214,0.0,2.9436374610911358
2733,43.206805054978894,0.0,3.9734323498844812
2734,33.78914905950126,0.0,2.9436374610911358
2735,67.7785661425251,0.0,3.6972053772713798
2736,-3.3241882997274375,0.0,2.910470694379538
2737,23.611138023700427,0.0,2.8775442655016517
2738,14.904516171451156,0.0,3.5827333410299405
2739,7.432379899882358,0.0,1.5625834389333293
2740,12.668813526611608,0.0,0.9612580333257092
2741,10.064474709438358,0.0,0.2557540424056101
2742,10.075465058225646,0.0,0.23958906536940985
2743,7.23157809387262,0.0,0.01830594341023037
2744,7.825294709895194,0.0,0.0
2745,1.045385524083281,0.0,0.0
2746,0.48589333043601324,0.0,0.0
2747,0.44513683574967317,0.0,0.022545648456209544
2748,0.6298823750606177,0.0,0.0
2749,-0.3079258913331342,0.0,0.0
2750,-2.008723894366427,0.0,0.06984559072373389
2751,3.3622951891463924,0.0,0.06470134146723727
2752,2.633717815568722,0.0,0.47783304674261057
2753,1.989060128065413,0.0,0.9447270144858002
2754,8.9600788752579,0.0,1.6076177965550589
2755,18.052109477150076,0.0,4.699062813636826
2756,22.80785927156164,0.0,7.562464369645317
2757,43.68940806952939,0.0,9.846919759506429
2758,47.31343260510619,0.0,6.733882354466066
2759,39.511612219939266,0.0,10.0
2760,11.352173357841489,0.0,7.748293145693835
2761,19.94670398687938,0.0,5.308434729917137
2762,14.521055894733966,0.0,4.7442298668746234
2763,13.097259408066428,0.0,1.5183391373176958
2764,4.343133351387328,0.0,0.35340971325184134
2765,9.924169769752087,0.0,0.12667165076385717
2766,13.475590517742635,0.0,0.040378424399080515
2767,11.397440743454185,0.0,0.12667165076385717
2768,11.81521257042461,0.0,0.07508510115795655
2769,19.942511924571612,0.0,0.1145023994575948
2770,7.981876805139727,0.0,0.6618553562373705
2771,2.94347020289916,0.0,1.1919877430834225
2772,-1.9683052862190529,0.0,0.8337082687665753
2773,1.1214162153810958,0.0,0.6095397818692089
2774,1.1859886331883058,0.0,1.26907297157186
2775,0.37725358777484663,0.0,2.441320318526022
2776,4.615751366030668,0.0,2.622680121801129
2777,8.129034594332644,0.0,1.6534492018289535
2778,4.376374114445097,0.0,1.496511072622766
2779,18.450485084856012,0.0,2.1571390375728
2780,30.93403498653123,0.0,3.6972053772713798
2781,43.9767756018605,0.0,5.259833030546653
2782,54.59616626752667,0.0,3.397073821080073
2783,32.85440931751103,0.0,5.656868801290782
2784,15.775941514699529,0.0,4.7442298668746234
2785,9.16825649286869,0.0,4.835409088569126
2786,11.116129066357956,0.0,3.1131069506063818
2787,12.926595624703651,0.0,1.2109841911193406
2788,10.56434858098707,0.0,0.040378424399080515
2789,3.9849971762372878,0.0,0.0
2790,10.985338541573718,0.0,0.0
2791,5.139321951082184,0.0,0.02687187512232525
2792,1.0715395764786657,0.0,0.0
2793,0.5635352492928063,0.0,0.22389602444304485
2794,0.15987968197341784,0.0,0.2982770881539847
2795,-0.6258814993365831,0.0,0.12667165076385717
2796,-1.63773095809014,0.0,0.0
2797,-0.7672657990618401,0.0,0.0
2798,0.8038477081843687,0.0,0.0
2799,0.8089547221545625,0.0,0.0
2800,0.21308772161482015,0.0,0.0
2801,7.095948978381042,0.0,0.2557540424056101
2802,3.456822298902596,0.0,1.3696048308208082
2803,6.239950701182719,0.0,5.115770600218545
2804,6.665353188968862,0.0,10.0
2805,14.042722166133618,0.0,10.0
2806,21.690346734712218,0.0,7.624078396310868
2807,34.1364589595682,0.0,10.0
2808,9.529889230890099,0.0,10.0
2809,11.582247453933789,0.0,10.0
2810,8.501304877713205,0.0,4.137102123324014
2811,9.509783594854508,0.0,0.17258593617555987
2812,12.203343845142415,0.0,0.0
2813,9.186896479795479,0.0,0.0
2814,7.5553500002564995,0.0,0.02687187512232525
2815,3.801047698065303,0.0,0.0
2816,0.27543082868785773,0.0,0.0
2817,-1.2021943804282316,0.0,0.0
2818,0.15082113687698961,0.0,0.05469513066438616
2819,-1.2926071381848105,0.0,0.0804207467256641
2820,0.6527802845802447,0.0,0.0
2821,0.23362387669784102,0.0,0.0
2822,-1.3743488500674512,0.0,0.00609721843552189
2823,1.474028461482901,0.0,0.0
2824,1.4520096543698464,0.0,0.0
2825,4.922265135708536,0.0,0.0
2826,1.2486399305144806,0.0,0.0
2827,8.631758347316826,0.0,0.40290255617787474
2828,7.456088942751881,0.0,3.1826076997000285
2829,16.65824070889337,0.0,8.323713046013129
2830,25.097926811751364,0.0,10.0
2831,27.28193501989878,0.0,8.655187714565681
2832,15.312577045638196,0.0,6.180037654308782
2833,12.07832402315966,0.0,3.8140134972565023
2834,13.003244143575962,0.0,1.1178110393607847
2835,15.35969903810291,0.0,0.2012260490336564
2836,14.750992183491174,0.0,0.00609721843552189
2837,10.51816643309172,0.0,0.09701323378728598
2838,8.230840758518843,0.0,0.07508510115795655
2839,9.058397356440171,0.0,0.0804207467256641
2840,0.7213429209745106,0.0,0.0913839390845698
2841,-1.911815861904433,0.0,0.05469513066438616
2842,-1.4135917793138524,0.0,0.15893008612331663
2843,-0.8153687593377887,0.0,0.0
2844,1.246035987534103,0.0,0.0
2845,0.09236168676630141,0.0,0.0
2846,1.1281117609122984,0.0,0.15226515384623995
2847,0.561005673621843,0.0,0.0
2848,1.4836059239987445,0.0,0.02687187512232525
2849,4.217781771914768,0.0,0.27239794719771704
2850,7.567493664852581,0.0,0.7449344646393005
2851,10.523676199371536,0.0,1.6076177965550589
2852,24.79957857124522,0.0,3.147734097391191
2853,41.5055611435624,0.0,5.759090453999669
2854,39.618531713470404,0.0,2.71648660016634
2855,34.04862210752067,0.0,3.5827333410299405
2856,17.663940840994254,0.0,3.853472745432569
2857,13.107251980331224,0.0,3.217728631488648
2858,14.948707317412612,0.0,1.6076177965550589
2859,13.794154666406722,0.0,0.2895277713918026
2860,11.332549725758906,0.0,0.0
2861,8.170809975907913,0.0,0.0
2862,10.834543866711861,0.0,0.0
2863,5.951349878904546,0.0,0.0
2864,2.1511747685210167,0.0,0.0
2865,-0.9299015463679341,0.0,0.0
2866,-1.2134288876313284,0.0,0.0
2867,-1.0995569340584068,0.0,0.0
2868,0.6944320787458639,0.0,0.0
2869,-0.15553392344522543,0.0,0.0
2870,1.0872525396294739,0.0,0.0
2871,2.275418252838546,0.0,0.0
2872,2.357171030897823,0.0,0.0
2873,1.6790426701195225,0.0,0.15226515384623995
2874,12.518925167554888,0.0,0.7166180067306035
2875,15.061054665926658,0.0,1.9712642331876435
2876,24.691684241274352,0.0,4.137102123324014
2877,26.448090581306566,0.0,6.019905799440788
2878,44.79484115857715,0.0,5.759090453999669
2879,36.995230416573605,0.0,5.707830181210443
2880,20.99505947763641,0.0,4.609569452601347
2881,15.440471822645868,0.0,3.433697082818336
2882,14.573098019046723,0.0,1.6766659822248615
2883,11.7870163370712,0.0,0.4448984609443069
2884,9.600577586061634,0.0,0.0
2885,8.943407635571381,0.0,0.0
2886,7.402370751596061,0.0,0.0
2887,8.643080485672089,0.0,0.0
2888,5.870063871306678,0.0,0.0
2889,0.6607567323216371,0.0,0.0
2890,-0.7607299805846454,0.0,0.0
2891,-2.401341408376815,0.0,0.0
2892,-0.5234162481669785,0.0,0.0
2893,0.13933480771112638,0.0,0.0
2894,0.1243029659426785,0.0,0.0804207467256641
2895,1.33223941881679,0.0,0.06470134146723727
2896,2.5040207212447276,0.0,0.15226515384623995
2897,6.093913124264437,0.0,0.3252731445701956
2898,1.2212685889902488,0.0,0.7026948718754134
2899,17.69540414191411,0.0,1.920081596801673
2900,18.700268388602545,0.0,5.163501839653113
2901,32.796740213095674,0.0,9.920196725775225
2902,34.473709628578725,0.0,7.873829316184339
2903,69.72512272756975,0.0,6.848409304261024
2904,-3.3396316762623472,0.0,5.115770600218545
2905,22.866600717229367,0.0,3.2530977667128127
2906,16.674299396751366,0.0,1.7715606811692644
2907,7.755430464981032,0.0,0.880289673740946
2908,13.526746425685904,0.0,0.9779594735386138
2909,10.867553028200703,0.0,0.6618553562373705
2910,11.085812934905945,0.0,0.46671618382942176
2911,8.371067797474755,0.0,0.48908974257723165
2912,7.851331986869694,0.0,0.47783304674261057
2913,0.5571881663594204,0.0,0.4448984609443069
2914,-0.08753998905951527,0.0,0.2012260490336564
2915,-0.5888161198654681,0.0,0.5355323342452217
2916,-1.5156709651481783,0.0,0.648549234148002
2917,-0.74061425326096,0.0,0.5355323342452217
2918,0.35658189417209973,0.0,0.18668225993031592
2919,0.7398233120212512,0.0,0.07508510115795655
2920,3.9986577447414224,0.0,0.1938977843355337
2921,3.155691800625541,0.0,0.2012260490336564
2922,5.4231998359477585,0.0,0.4236295822758149
2923,13.86678231450634,0.0,2.0496331570266904
2924,21.306940422324235,0.0,5.810650493614211
2925,37.87615953826846,0.0,8.92652883750835
2926,46.498506335778245,0.0,4.347752408201171
2927,38.66967835563997,0.0,5.068327766184433
2928,9.376905585011361,0.0,4.565241396892144
2929,19.42142678741267,0.0,3.658789632271502
2930,13.066223148201257,0.0,2.102952615243304
2931,12.299661747308825,0.0,0.7166180067306035
2932,4.736083412156785,0.0,0.38271039100441406
2933,8.383122304023239,0.0,0.10274215944652283
2934,9.145150359197244,0.0,0.0
2935,7.9254613228890864,0.0,0.0
2936,3.865894540966616,0.0,0.0
2937,1.4391158681706993,0.0,0.0
2938,0.6992147177236392,0.0,0.05965147943270764
2939,-0.5904960135983208,0.0,0.0
2940,-2.7667401310321234,0.0,0.02687187512232525
2941,-1.1117926241738936,0.0,0.05469513066438616
2942,-0.18523000295901795,0.0,0.15226515384623995
2943,0.8316035584726043,0.0,0.3071505066339381
2944,0.8275694073226099,0.0,0.27239794719771704
2945,7.617717239984194,0.0,0.35340971325184134
2946,3.3729591117905153,0.0,0.7738836665174809
2947,10.792136892164468,0.0,1.0464869272353727
2948,24.160302465051995,0.0,2.622680121801129
2949,33.73670704346719,0.0,5.707830181210443
2950,54.04228875927632,0.0,3.853472745432569
2951,32.25692848976934,0.0,4.881423004937351
2952,19.704527247172987,0.0,4.789678333866802
2953,11.991099939572113,0.0,3.147734097391191
2954,12.509300766283925,0.0,1.9971736712768873
2955,15.809550705640916,0.0,0.8185091585033127
2956,14.068567813465243,0.0,0.3927400529534638
2957,5.799911687619192,0.0,0.40290255617787474
2958,11.298399486236693,0.0,0.4448984609443069
2959,12.511166797843604,0.0,0.35340971325184134
2960,9.175896272242754,0.0,0.23958906536940985
2961,6.358960067128477,0.0,0.12053546172094765
2962,0.48340039855428435,0.0,0.7885977313345242
2963,-0.18624146152016452,0.0,1.0464869272353727
2964,0.10491737153671787,0.0,0.8337082687665753
2965,-1.7472381950763651,0.0,0.5968366892535188
2966,3.52958670159742,0.0,0.6223923209196801
2967,-1.0883712529458975,0.0,0.648549234148002
2968,3.1226819498391865,0.0,0.48908974257723165
2969,5.548115342726831,0.0,0.43419585306086267
2970,7.671922954952984,0.0,0.6753144205845562
2971,17.13349916088671,0.0,0.880289673740946
2972,26.195522616242794,0.0,3.1826076997000285
2973,40.491493298100984,0.0,6.180037654308782
2974,48.86249863697226,0.0,2.4709737830866256
2975,37.31184575716081,0.0,4.137102123324014
2976,17.011947581942838,0.0,5.914673369142305
2977,13.807583042757958,0.0,3.9734323498844812
2978,12.528831905056194,0.0,2.21219941566125
2979,12.9822180335867,0.0,0.8490708087567621
2980,12.448738591738593,0.0,0.3439026768466462
2981,17.148274431557553,0.0,0.2809016823916331
2982,8.952536869877974,0.0,0.06984559072373389
2983,15.294496031112192,0.0,0.01830594341023037
2984,12.828421416448606,0.0,0.09701323378728598
2985,10.198628124489876,0.0,0.23168398987037747
2986,2.9826264614500015,0.0,0.9447270144858002
2987,3.9417757930713457,0.0,0.9447270144858002
2988,-0.17412801028144229,0.0,0.5968366892535188
2989,-0.800801045041425,0.0,0.5004871452890444
2990,-0.8612651350792023,0.0,0.5718753475034459
2991,3.9496435170232043,0.0,0.7306975796666463
2992,3.9086007452113893,0.0,0.9612580333257092
2993,8.228343838622225,0.0,1.7000846464010866
2994,4.90822736502371,0.0,3.4705737917266957
2995,11.86792255679767,0.0,5.068327766184433
2996,52.33760399061751,0.0,6.23402729093322
2997,46.46860072459834,0.0,7.440218642587276
2998,48.00910505860322,0.0,6.342930335419309
2999,30.679414516116484,0.0,10.0
3000,15.668230602088823,0.0,10.0
3001,10.762829272323977,0.0,8.258436270761798
3002,9.056828123451973,0.0,4.390699613811226
3003,12.71673125348683,0.0,5.068327766184433
3004,15.72213689666938,0.0,4.699062813636826
3005,7.899430376836221,0.0,4.565241396892144
3006,5.202047467282527,0.0,3.3607031325561483
3007,2.9090030474368493,0.0,2.3826942009410406
3008,1.8670756913367779,0.0,2.3826942009410406
3009,-2.834185516873919,0.0,3.288715979328276
3010,0.44608555270803896,0.0,5.5558392242371095
3011,0.21440524262180893,0.0,5.455994731192575
3012,1.1161802238306664,0.0,4.7442298668746234
3013,0.13744300178421254,0.0,1.3696048308208082
3014,1.360922578197407,0.0,1.8202368124385546
3015,0.5029033190582121,0.0,0.7306975796666463
3016,1.684686067700446,0.0,0.27239794719771704
3017,4.150509119921949,0.0,0.31614890078742214
3018,3.1533135840071562,0.0,0.9121727451019348
3019,10.287775677168732,0.0,1.8448851323676283
3020,7.212871678318968,0.0,3.0106955038385075
3021,8.986882298533072,0.0,4.09578309729289
3022,28.117338287873885,0.0,3.8931950542920837
3023,19.249156105435432,0.0,8.389328042143172
3024,16.523001292072266,0.0,10.0
3025,9.56529240530919,0.0,10.0
3026,12.992014649254632,0.0,6.790987643371176
3027,10.068820653916855,0.0,1.0817959051714618
3028,7.466067676715917,0.0,0.10274215944652283
3029,5.09931697290889,0.0,0.0
3030,8.427411883467027,0.0,0.0
3031,3.60566740146312,0.0,0.0
3032,2.5287969999037436,0.0,0.06470134146723727
3033,-0.9441797471574291,0.0,0.38271039100441406
